会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
桐生,2026/5/15,11,1,1,5234,塚越海斗,finish,53,38,6.59,1,0.11,1.49.1,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,11,2,2,3952,中澤和志,finish,34,33,6.59,2,0.12,1.50.4,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,11,3,3,3896,上田洋平,finish,62,11,6.63,3,0.14,1.51.9,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,11,4,5,3619,長谷川充,finish,36,17,6.81,5,0.21,1.52.1,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,11,5,6,4058,野末智一,finish,39,15,6.77,6,0.18,1.53.7,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,11,6,4,5027,重冨勇哉,finish,68,16,6.75,4,0.17,1.56.8,1-2-3,560,1-2-3,250,1-2,290,1-2,200
桐生,2026/5/15,12,1,1,5005,石田貴洋,finish,50,40,6.65,1,0.13,1.49.7,1-2-3,740,1-2-3,280,1-2,380,1-2,520
桐生,2026/5/15,12,2,2,4100,松田隆司,finish,70,52,6.68,2,0.16,1.50.2,1-2-3,740,1-2-3,280,1-2,380,1-2,520
桐生,2026/5/15,12,3,3,4436,渋谷明憲,finish,40,36,6.76,3,0.16,1.51.4,1-2-3,740,1-2-3,280,1-2,380,1-2,520
桐生,2026/5/15,12,4,6,4779,伊倉光,finish,51,39,6.79,6,0.13,1.53.2,1-2-3,740,1-2-3,280,1-2,380,1-2,520
桐生,2026/5/15,12,5,4,4303,牧原崇,finish,11,61,6.60,4,0.15,1.53.8,1-2-3,740,1-2-3,280,1-2,380,1-2,520
桐生,2026/5/15,12,6,5,3615,横田茂,finish,54,68,6.77,5,0.17,1.57.1,1-2-3,740,1-2-3,280,1-2,380,1-2,520
