race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
162025081109,6,3663,0.0117,0.013856,4
162025081110,1,4747,0.3179,0.784986,1
162025081110,2,4788,0.4050,1.000000,6
162025081110,3,4301,0.0876,0.216411,4
162025081110,4,3566,0.1158,0.285974,3
162025081110,5,4837,0.0624,0.154049,5
162025081110,6,5343,0.0113,0.027832,2
162025081111,1,3997,0.7686,1.000000,1
162025081111,2,5082,0.0574,0.074727,2
162025081111,3,4432,0.0661,0.086051,4
162025081111,4,5085,0.0310,0.040316,3
162025081111,5,3944,0.0685,0.089130,5
162025081111,6,5211,0.0083,0.010824,6
162025081112,1,4713,0.7443,1.000000,2
162025081112,2,3933,0.0414,0.055615,3
162025081112,3,4411,0.0801,0.107572,1
162025081112,4,4995,0.0239,0.032132,5
162025081112,5,4643,0.0980,0.131704,6
162025081112,6,4435,0.0123,0.016551,4
182025081101,1,4179,0.7346,1.000000,1
182025081101,2,5000,0.0823,0.112023,2
182025081101,3,4045,0.0948,0.129033,4
182025081101,4,3878,0.0402,0.054677,5
182025081101,5,4871,0.0464,0.063226,3
182025081101,6,5397,0.0018,0.002398,6
182025081102,1,4264,0.6914,1.000000,1
182025081102,2,3873,0.1153,0.166751,5
182025081102,3,4396,0.0406,0.058652,2
182025081102,4,4064,0.1046,0.151255,3
182025081102,5,3158,0.0369,0.053312,6
182025081102,6,5032,0.0113,0.016401,4
182025081103,1,3961,0.8205,1.000000,1
182025081103,2,5123,0.0265,0.032298,4
182025081103,3,5238,0.0664,0.080896,3
182025081103,4,3543,0.0639,0.077904,2
182025081103,5,3523,0.0206,0.025111,5
182025081103,6,5391,0.0021,0.002590,6
182025081104,1,4980,0.7972,1.000000,1
182025081104,2,4015,0.0944,0.118482,5
182025081104,3,5231,0.0392,0.049229,4
182025081104,4,5339,0.0285,0.035814,2
182025081104,5,3350,0.0265,0.033213,3
182025081104,6,4890,0.0141,0.017711,6
182025081105,1,3711,0.7340,1.000000,2
182025081105,2,5027,0.0628,0.085492,6
182025081105,3,4479,0.0494,0.067283,5
182025081105,4,4108,0.0556,0.075730,4
182025081105,5,4368,0.0321,0.043786,3
182025081105,6,4601,0.0661,0.090059,1
182025081106,1,4871,0.5114,1.000000,1
182025081106,2,4180,0.0793,0.155051,3
182025081106,3,3731,0.1864,0.364521,2
182025081106,4,5146,0.0662,0.129520,5
182025081106,5,4237,0.1527,0.298588,4
182025081106,6,5387,0.0039,0.007607,6
182025081107,1,4045,0.4386,1.000000,1
182025081107,2,3715,0.0902,0.205784,5
182025081107,3,4703,0.2402,0.547735,2
182025081107,4,5224,0.1911,0.435850,3
182025081107,5,5311,0.0183,0.041711,6
182025081107,6,4396,0.0215,0.049076,4
182025081108,1,5123,0.3320,0.880747,5
182025081108,2,3581,0.1081,0.286725,4
182025081108,3,4980,0.3770,1.000000,1
182025081108,4,5032,0.1204,0.319496,3
182025081108,5,5397,0.0056,0.014986,6
182025081108,6,3684,0.0569,0.150905,2
182025081109,1,5238,0.5750,1.000000,1
182025081109,2,4479,0.0596,0.103683,5
182025081109,3,5000,0.0893,0.155239,2
182025081109,4,3942,0.1988,0.345839,3
182025081109,5,5339,0.0326,0.056629,4
182025081109,6,3158,0.0448,0.077885,6
182025081110,1,4108,0.4760,1.000000,1
182025081110,2,3878,0.0593,0.124576,5
182025081110,3,4592,0.1216,0.255540,2
182025081110,4,3731,0.1510,0.317310,4
182025081110,5,4264,0.1897,0.398487,3
182025081110,6,5406,0.0024,0.005058,6
182025081111,1,3523,0.3381,1.000000,5
182025081111,2,4064,0.3347,0.989852,1
182025081111,3,4179,0.1586,0.469094,3
182025081111,4,3711,0.1396,0.412897,2
182025081111,5,5387,0.0077,0.022757,6
182025081111,6,4425,0.0212,0.062693,4
182025081112,1,4237,0.6458,1.000000,1
182025081112,2,3684,0.0666,0.103192,6
182025081112,3,3961,0.1188,0.183947,2
182025081112,4,4015,0.0577,0.089285,4
182025081112,5,4601,0.0742,0.114826,3
182025081112,6,5224,0.0370,0.057243,5
192025081101,1,3539,0.3024,1.000000,1
192025081101,2,3558,0.2392,0.791150,4
192025081101,3,5131,0.0982,0.324614,6
192025081101,4,4009,0.2445,0.808573,2
192025081101,5,4112,0.0954,0.315443,3
192025081101,6,4167,0.0203,0.067218,5
192025081102,1,3567,0.2808,0.948179,3
192025081102,2,5249,0.2962,1.000000,2
192025081102,3,4669,0.1799,0.607353,4
192025081102,4,5106,0.1469,0.495968,1
192025081102,5,5067,0.0889,0.300198,6
192025081102,6,5404,0.0073,0.024629,5
192025081103,1,3851,0.2944,1.000000,4
192025081103,2,4567,0.0727,0.246973,2
192025081103,3,5064,0.2388,0.811211,1
192025081103,4,4213,0.1192,0.405047,6
192025081103,5,4263,0.2477,0.841435,3
192025081103,6,4158,0.0272,0.092236,5
192025081104,1,4406,0.1872,0.314405,2
192025081104,2,4361,0.5954,1.000000,1
192025081104,3,4948,0.0929,0.155966,3
192025081104,4,4007,0.0831,0.139546,5
192025081104,5,5388,0.0141,0.023633,6
192025081104,6,3853,0.0274,0.046034,4
192025081105,1,4985,0.5743,1.000000,2
192025081105,2,4359,0.0954,0.166153,3
192025081105,3,4886,0.2782,0.484526,1
192025081105,4,4896,0.0293,0.050985,6
192025081105,5,5208,0.0216,0.037530,5
192025081105,6,5375,0.0012,0.002160,4
192025081106,1,5067,0.2536,0.528860,1
192025081106,2,4324,0.4795,1.000000,2
192025081106,3,4919,0.0984,0.205204,3
192025081106,4,4549,0.1127,0.235007,4
192025081106,5,3539,0.0352,0.073429,6
192025081106,6,4248,0.0206,0.043015,5
192025081107,1,4709,0.5851,1.000000,1
192025081107,2,3901,0.0743,0.127018,5
192025081107,3,5083,0.1054,0.180129,3
192025081107,4,5131,0.0547,0.093512,4
192025081107,5,5404,0.0073,0.012513,6
192025081107,6,3897,0.1731,0.295872,2
192025081108,1,3558,0.5507,1.000000,1
192025081108,2,3989,0.0843,0.153142,5
192025081108,3,3851,0.0836,0.151749,4
192025081108,4,4475,0.1942,0.352660,2
192025081108,5,4950,0.0780,0.141703,3
192025081108,6,5388,0.0092,0.016773,6
192025081109,1,3661,0.4983,1.000000,3
192025081109,2,4009,0.3079,0.617941,4
192025081109,3,3567,0.0468,0.093925,2
192025081109,4,4948,0.0940,0.188643,1
192025081109,5,3787,0.0406,0.081507,5
192025081109,6,4567,0.0123,0.024682,6
192025081110,1,4817,0.5844,1.000000,6
192025081110,2,5208,0.1067,0.182514,1
192025081110,3,4007,0.1259,0.215420,3
192025081110,4,4167,0.0469,0.080275,4
192025081110,5,5249,0.0615,0.105297,5
192025081110,6,4239,0.0745,0.127518,2
192025081111,1,4361,0.6929,1.000000,1
192025081111,2,4112,0.0606,0.087491,2
192025081111,3,4985,0.1429,0.206226,5
192025081111,4,5064,0.0532,0.076812,3
192025081111,5,4709,0.0367,0.052900,4
192025081111,6,4549,0.0137,0.019832,6
192025081112,1,4324,0.6050,1.000000,3
192025081112,2,4263,0.2058,0.340180,4
192025081112,3,3853,0.0606,0.100108,5
192025081112,4,5083,0.0393,0.064932,1
192025081112,5,4669,0.0213,0.035201,6
192025081112,6,4886,0.0680,0.112441,2
202025081101,1,3211,0.4976,1.000000,5
202025081101,2,4094,0.1507,0.302915,3
202025081101,3,3948,0.1314,0.264016,6
202025081101,4,5109,0.1666,0.334883,2
202025081101,5,5417,0.0173,0.034814,4
202025081101,6,3869,0.0364,0.073207,1
202025081102,1,3701,0.4106,1.000000,1
202025081102,2,3224,0.1000,0.243551,6
202025081102,3,3710,0.1673,0.407363,4
202025081102,4,3436,0.2235,0.544399,2
202025081102,5,5105,0.0687,0.167229,3
202025081102,6,5219,0.0299,0.072790,5
202025081103,1,4226,0.3155,1.000000,2
202025081103,2,3656,0.1333,0.422693,6
202025081103,3,5199,0.1339,0.424474,1
202025081103,4,4894,0.0618,0.196022,4
202025081103,5,4266,0.2731,0.865789,3
202025081103,6,4099,0.0823,0.260902,5
202025081104,1,4562,0.3594,1.000000,3
202025081104,2,4594,0.2562,0.712728,1
202025081104,3,4318,0.1298,0.361286,4
202025081104,4,3955,0.1171,0.325822,2
202025081104,5,3478,0.0476,0.132489,5
202025081104,6,4136,0.0899,0.250077,6
202025081105,1,3541,0.7082,1.000000,1
202025081105,2,3769,0.0675,0.095356,3
202025081105,3,3514,0.0751,0.106073,5
202025081105,4,4193,0.1017,0.143608,2
202025081105,5,4394,0.0449,0.063414,4
202025081105,6,5417,0.0026,0.003664,6
202025081106,1,4822,0.6210,1.000000,3
202025081106,2,4323,0.0845,0.136137,1
202025081106,3,3459,0.0439,0.070699,6
202025081106,4,3701,0.0502,0.080851,4
202025081106,5,3703,0.1261,0.203043,5
202025081106,6,3874,0.0742,0.119541,2
202025081107,1,4383,0.6029,1.000000,1
202025081107,2,4676,0.0620,0.102793,5
202025081107,3,5143,0.0645,0.106939,4
202025081107,4,3505,0.0817,0.135569,3
202025081107,5,3752,0.0436,0.072251,6
202025081107,6,4762,0.1454,0.241123,2
202025081108,1,4195,0.4431,1.000000,2
202025081108,2,3478,0.1511,0.341013,6
202025081108,3,4615,0.1799,0.405941,1
202025081108,4,4251,0.1000,0.225610,5
202025081108,5,3656,0.1031,0.232755,3
202025081108,6,5352,0.0229,0.051711,4
202025081109,1,4136,0.5939,1.000000,1
202025081109,2,4193,0.0954,0.160579,2
202025081109,3,4266,0.2145,0.361222,3
202025081109,4,5199,0.0479,0.080578,6
202025081109,5,4318,0.0323,0.054382,4
202025081109,6,3769,0.0160,0.026929,5
202025081110,1,4099,0.5246,1.000000,1
202025081110,2,3874,0.1534,0.292473,2
202025081110,3,4822,0.0933,0.177840,5
202025081110,4,3541,0.1404,0.267518,3
202025081110,5,4594,0.0722,0.137539,4
202025081110,6,3710,0.0161,0.030678,6
202025081111,1,4762,0.8297,1.000000,1
202025081111,2,4394,0.0445,0.053605,3
202025081111,3,3955,0.0428,0.051547,2
202025081111,4,4383,0.0538,0.064857,5
202025081111,5,3514,0.0208,0.025103,4
202025081111,6,4323,0.0084,0.010089,6
202025081112,1,3505,0.6220,1.000000,4
202025081112,2,4894,0.0758,0.121899,3
202025081112,3,4195,0.0822,0.132117,2
202025081112,4,4226,0.0722,0.116101,5
202025081112,5,4676,0.0546,0.087741,6
202025081112,6,3703,0.0932,0.149860,1
212025081101,1,4303,0.7359,1.000000,
212025081101,2,5178,0.0487,0.066196,
212025081101,3,5173,0.0891,0.121139,
212025081101,4,3718,0.0628,0.085298,
212025081101,5,3072,0.0369,0.050141,
212025081101,6,3812,0.0266,0.036099,
212025081102,1,4260,0.6766,1.000000,
212025081102,2,3911,0.0800,0.118243,
212025081102,3,4346,0.0534,0.078875,
212025081102,4,3300,0.1669,0.246745,
212025081102,5,3370,0.0173,0.025526,
212025081102,6,5338,0.0059,0.008696,
212025081103,1,5218,0.6656,1.000000,
212025081103,2,3616,0.0850,0.127743,
212025081103,3,4607,0.1198,0.179958,
212025081103,4,3105,0.0482,0.072461,
212025081103,5,4214,0.0506,0.076007,
212025081103,6,4823,0.0307,0.046196,
212025081104,1,4348,0.8082,1.000000,
212025081104,2,5241,0.0611,0.075626,
212025081104,3,4081,0.0290,0.035854,
212025081104,4,4104,0.0614,0.075996,
212025081104,5,5008,0.0379,0.046847,
212025081104,6,5389,0.0024,0.003004,
212025081105,1,5110,0.6565,1.000000,
212025081105,2,5330,0.1123,0.171109,
212025081105,3,4151,0.1093,0.166522,
212025081105,4,3442,0.0798,0.121563,
212025081105,5,3866,0.0238,0.036209,
212025081105,6,3072,0.0182,0.027712,
212025081106,1,5294,0.3341,1.000000,
212025081106,2,4349,0.1730,0.517825,
212025081106,3,4260,0.2933,0.878018,
212025081106,4,4346,0.0831,0.248659,
212025081106,5,5285,0.0275,0.082398,
212025081106,6,4958,0.0890,0.266393,
212025081107,1,4727,0.5050,1.000000,
212025081107,2,3105,0.1356,0.268430,
212025081107,3,3439,0.1838,0.364053,
212025081107,4,3911,0.1228,0.243092,
212025081107,5,5178,0.0408,0.080727,
212025081107,6,5326,0.0121,0.023985,
212025081108,1,4899,0.4339,1.000000,
212025081108,2,4607,0.2025,0.466854,
212025081108,3,4823,0.1943,0.447820,
212025081108,4,3370,0.0394,0.090761,
212025081108,5,4303,0.1005,0.231711,
212025081108,6,5203,0.0294,0.067778,
212025081109,1,4151,0.6410,1.000000,
212025081109,2,3718,0.0934,0.145637,
212025081109,3,5008,0.1261,0.196650,
212025081109,4,4081,0.0388,0.060454,
212025081109,5,3616,0.0726,0.113267,
212025081109,6,5173,0.0282,0.044072,
212025081110,1,3300,0.7627,1.000000,
212025081110,2,5294,0.0284,0.037195,
212025081110,3,4214,0.0897,0.117632,
212025081110,4,3812,0.0510,0.066911,
212025081110,5,5110,0.0524,0.068675,
212025081110,6,5241,0.0158,0.020779,
212025081111,1,4958,0.6423,1.000000,
212025081111,2,5218,0.1422,0.221460,
212025081111,3,4899,0.0543,0.084478,
212025081111,4,4349,0.0588,0.091543,
212025081111,5,4348,0.0894,0.139152,
212025081111,6,4727,0.0130,0.020312,
212025081112,1,3908,0.4874,1.000000,
212025081112,2,4418,0.2349,0.482002,
212025081112,3,4468,0.1317,0.270171,
212025081112,4,4357,0.0861,0.176653,
212025081112,5,3327,0.0383,0.078557,
212025081112,6,3576,0.0215,0.044177,
222025081101,1,4522,0.7792,1.000000,1
222025081101,2,4403,0.0896,0.114950,2
222025081101,3,5107,0.0698,0.089522,4
222025081101,4,5237,0.0355,0.045593,5
222025081101,5,5351,0.0127,0.016327,
222025081101,6,4100,0.0132,0.016962,3
222025081102,1,4393,0.5056,1.000000,3
222025081102,2,4232,0.0861,0.170379,6
222025081102,3,4866,0.1089,0.215341,2
222025081102,4,5337,0.0587,0.116013,4
222025081102,5,5240,0.0439,0.086822,5
222025081102,6,4350,0.1969,0.389440,1
222025081103,1,4753,0.2894,0.567591,5
222025081103,2,4632,0.0677,0.132825,4
222025081103,3,4504,0.5098,1.000000,2
222025081103,4,5092,0.0931,0.182552,1
222025081103,5,5274,0.0372,0.072888,3
222025081103,6,5409,0.0029,0.005625,6
222025081104,1,4555,0.4844,1.000000,6
222025081104,2,4079,0.1860,0.383994,4
222025081104,3,4336,0.1519,0.313673,2
222025081104,4,3747,0.0608,0.125566,1
222025081104,5,3297,0.0446,0.092155,5
222025081104,6,4614,0.0722,0.148974,3
222025081105,1,5107,0.3437,1.000000,1
222025081105,2,4121,0.1704,0.495756,2
222025081105,3,4588,0.1544,0.449111,5
222025081105,4,4351,0.2622,0.762765,4
222025081105,5,3986,0.0452,0.131482,3
222025081105,6,4272,0.0241,0.070006,6
222025081106,1,4803,0.2496,0.820385,5
222025081106,2,5237,0.0798,0.262208,2
222025081106,3,4679,0.3042,1.000000,1
222025081106,4,4122,0.2377,0.781274,4
222025081106,5,4232,0.0337,0.110661,6
222025081106,6,5018,0.0950,0.312418,3
222025081107,1,4506,0.4716,1.000000,1
222025081107,2,3876,0.3662,0.776345,2
222025081107,3,4100,0.0607,0.128661,6
222025081107,4,4393,0.0450,0.095344,3
222025081107,5,5212,0.0378,0.080249,5
222025081107,6,4632,0.0187,0.039626,4
222025081108,1,4256,0.8108,1.000000,3
222025081108,2,3297,0.0400,0.049368,4
222025081108,3,5012,0.0793,0.097855,5
222025081108,4,5351,0.0134,0.016567,6
222025081108,5,4684,0.0334,0.041222,1
222025081108,6,5081,0.0230,0.028356,2
222025081109,1,4102,0.6893,1.000000,1
222025081109,2,4674,0.0939,0.136299,5
222025081109,3,4272,0.0554,0.080379,2
222025081109,4,4555,0.0590,0.085583,4
222025081109,5,4522,0.0816,0.118427,6
222025081109,6,5092,0.0207,0.030082,3
222025081110,1,4079,0.4831,1.000000,1
222025081110,2,4350,0.2319,0.480158,2
222025081110,3,4122,0.1429,0.295763,5
222025081110,4,5160,0.0691,0.143101,3
222025081110,5,4588,0.0468,0.096826,6
222025081110,6,4892,0.0262,0.054257,4
222025081111,1,4351,0.6524,1.000000,6
222025081111,2,4336,0.0716,0.109741,3
222025081111,3,4506,0.0860,0.131781,1
222025081111,4,4679,0.0889,0.136204,4
222025081111,5,4403,0.0359,0.054957,5
222025081111,6,4544,0.0654,0.100226,2
222025081112,1,4504,0.6477,1.000000,2
222025081112,2,4256,0.1186,0.183156,3
222025081112,3,4614,0.0871,0.134407,6
222025081112,4,5018,0.0611,0.094311,4
222025081112,5,3876,0.0720,0.111237,1
222025081112,6,4121,0.0135,0.020861,5
232025081101,1,4552,0.6248,1.000000,2
232025081101,2,3471,0.0744,0.119136,4
232025081101,3,4143,0.0875,0.140055,5
232025081101,4,4092,0.1201,0.192217,1
232025081101,5,5214,0.0722,0.115568,3
232025081101,6,5307,0.0209,0.033481,6
232025081102,1,4500,0.8210,1.000000,1
232025081102,2,4981,0.0477,0.058151,3
232025081102,3,4294,0.0870,0.106003,2
232025081102,4,3434,0.0330,0.040210,4
232025081102,5,5412,0.0044,0.005395,6
232025081102,6,4006,0.0068,0.008247,5
232025081103,1,4938,0.5829,1.000000,2
232025081103,2,5312,0.0137,0.023494,6
232025081103,3,4503,0.3037,0.521023,1
232025081103,4,4196,0.0526,0.090291,5
232025081103,5,4942,0.0364,0.062460,3
232025081103,6,4252,0.0106,0.018228,4
232025081104,1,4864,0.2573,0.746517,6
232025081104,2,4734,0.3447,1.000000,2
232025081104,3,3809,0.0774,0.224479,3
232025081104,4,4027,0.2134,0.619289,5
232025081104,5,5395,0.0081,0.023502,4
232025081104,6,3265,0.0991,0.287627,1
232025081105,1,5026,0.7097,1.000000,1
232025081105,2,4652,0.1463,0.206181,2
232025081105,3,5223,0.0229,0.032322,4
232025081105,4,3974,0.0294,0.041421,5
232025081105,5,4143,0.0246,0.034689,3
232025081105,6,4072,0.0670,0.094360,6
232025081106,1,4661,0.4493,1.000000,1
232025081106,2,4515,0.2228,0.495850,2
232025081106,3,3471,0.0811,0.180444,6
232025081106,4,4006,0.0790,0.175827,3
232025081106,5,4873,0.1297,0.288640,4
232025081106,6,3284,0.0381,0.084832,5
232025081107,1,3617,0.2450,0.515268,2
232025081107,2,3508,0.1071,0.225160,4
232025081107,3,4949,0.4754,1.000000,1
232025081107,4,4252,0.0752,0.158266,3
232025081107,5,4552,0.0897,0.188759,5
232025081107,6,5412,0.0075,0.015847,6
232025081108,1,5214,0.3751,0.939216,4
232025081108,2,4942,0.0921,0.230704,1
232025081108,3,3434,0.0928,0.232424,3
232025081108,4,5084,0.3994,1.000000,2
232025081108,5,4778,0.0378,0.094748,5
232025081108,6,5395,0.0027,0.006818,6
232025081109,1,4224,0.5158,1.000000,5
232025081109,2,5223,0.0395,0.076626,4
232025081109,3,5312,0.0272,0.052650,2
232025081109,4,3265,0.2978,0.577364,3
232025081109,5,4981,0.0874,0.169397,1
232025081109,6,4879,0.0323,0.062654,
232025081110,1,3998,0.2249,0.530807,2
232025081110,2,4500,0.4237,1.000000,1
232025081110,3,4864,0.0402,0.094811,6
232025081110,4,5026,0.1932,0.456049,3
232025081110,5,4515,0.0793,0.187221,4
232025081110,6,4718,0.0386,0.091205,5
232025081111,1,5270,0.0942,0.315631,4
232025081111,2,5142,0.2730,0.915075,1
232025081111,3,4072,0.2803,0.939646,3
232025081111,4,3623,0.2983,1.000000,2
232025081111,5,4661,0.0338,0.113352,6
232025081111,6,4092,0.0204,0.068304,5
232025081112,1,5084,0.6439,1.000000,1
232025081112,2,4873,0.0552,0.085773,2
232025081112,3,4652,0.0766,0.118988,6
232025081112,4,4503,0.1371,0.213002,3
232025081112,5,4949,0.0634,0.098428,4
232025081112,6,4734,0.0238,0.036919,5
012025081201,1,3448,0.5229,1.000000,5
012025081201,2,3947,0.1703,0.325718,3
012025081201,3,5306,0.0381,0.072790,6
012025081201,4,4887,0.1458,0.278810,1
012025081201,5,5377,0.0274,0.052344,4
012025081201,6,5150,0.0956,0.182834,2
012025081202,1,4550,0.4574,1.000000,2
012025081202,2,4987,0.0491,0.107293,1
012025081202,3,4486,0.2333,0.510061,5
012025081202,4,4036,0.2465,0.538881,3
012025081202,5,5341,0.0076,0.016692,6
012025081202,6,5320,0.0061,0.013268,4
012025081203,1,3441,0.3715,1.000000,2
012025081203,2,5153,0.0542,0.145866,5
012025081203,3,5216,0.2277,0.612929,3
012025081203,4,5283,0.0147,0.039561,4
012025081203,5,3532,0.3268,0.879791,1
012025081203,6,5390,0.0050,0.013592,6
012025081204,1,5234,0.4786,1.000000,3
012025081204,2,5213,0.1045,0.218307,6
012025081204,3,4637,0.1340,0.280092,2
012025081204,4,3406,0.1685,0.352016,1
012025081204,5,5365,0.0077,0.016084,5
012025081204,6,5141,0.1068,0.223073,4
012025081205,1,5070,0.1982,0.378260,5
012025081205,2,4851,0.5239,1.000000,2
012025081205,3,3475,0.1013,0.193434,4
012025081205,4,4420,0.1199,0.228774,1
012025081205,5,4819,0.0528,0.100752,3
012025081205,6,5364,0.0039,0.007488,6
012025081206,1,4188,0.9239,1.000000,1
012025081206,2,3652,0.0127,0.013745,4
012025081206,3,3973,0.0233,0.025266,2
012025081206,4,3993,0.0342,0.037037,5
012025081206,5,5320,0.0038,0.004060,6
012025081206,6,5377,0.0021,0.002294,3
012025081207,1,3659,0.5539,1.000000,2
012025081207,2,5283,0.0180,0.032557,5
012025081207,3,3740,0.3185,0.574952,1
012025081207,4,3448,0.0737,0.133121,4
012025081207,5,3827,0.0321,0.057932,3
012025081207,6,5402,0.0037,0.006682,6
012025081208,1,3655,0.6354,1.000000,1
012025081208,2,3790,0.0659,0.103775,
012025081208,3,3441,0.0969,0.152493,4
012025081208,4,5306,0.0174,0.027398,3
012025081208,5,4539,0.1802,0.283560,2
012025081208,6,5341,0.0042,0.006569,5
012025081209,1,5153,0.2126,1.000000,2
012025081209,2,5150,0.1776,0.835137,4
012025081209,3,3406,0.2071,0.974019,3
012025081209,4,4550,0.1190,0.559539,1
012025081209,5,4645,0.1782,0.838215,5
012025081209,6,4787,0.1056,0.496739,6
012025081210,1,4887,0.2232,0.548875,1
012025081210,2,5141,0.2732,0.671786,3
012025081210,3,3532,0.4066,1.000000,2
012025081210,4,3653,0.0351,0.086295,6
012025081210,5,3475,0.0513,0.126209,5
012025081210,6,4987,0.0106,0.026143,4
012025081211,1,4486,0.5642,1.000000,4
012025081211,2,5216,0.1218,0.215926,2
012025081211,3,3686,0.1198,0.212305,1
012025081211,4,3538,0.0551,0.097752,5
012025081211,5,5006,0.0220,0.039079,6
012025081211,6,4851,0.1170,0.207441,3
012025081212,1,4362,0.7433,1.000000,1
012025081212,2,5234,0.0537,0.072261,4
012025081212,3,4420,0.0757,0.101860,2
012025081212,4,3973,0.0297,0.039961,6
012025081212,5,4036,0.0665,0.089443,3
012025081212,6,3740,0.0311,0.041870,5
042025081201,1,3863,0.4121,1.000000,2
042025081201,2,5038,0.3944,0.956858,3
042025081201,3,3444,0.0846,0.205240,1
042025081201,4,5304,0.0241,0.058407,5
042025081201,5,4020,0.0734,0.178201,4
042025081201,6,5290,0.0114,0.027613,6
042025081202,1,3340,0.4685,1.000000,4
042025081202,2,5100,0.0877,0.187213,6
042025081202,3,3868,0.1308,0.279158,3
042025081202,4,5252,0.2393,0.510781,1
042025081202,5,5293,0.0164,0.035081,5
042025081202,6,3662,0.0572,0.122020,2
042025081203,1,4452,0.6044,1.000000,1
042025081203,2,4306,0.1550,0.256371,4
042025081203,3,4474,0.1197,0.197957,2
042025081203,4,4945,0.0661,0.109355,3
042025081203,5,5301,0.0319,0.052780,6
042025081203,6,5063,0.0229,0.037961,5
042025081204,1,4162,0.2364,0.657324,1
042025081204,2,4380,0.1277,0.355136,6
042025081204,3,4329,0.0926,0.257441,4
042025081204,4,3507,0.0698,0.194093,2
042025081204,5,3679,0.3596,1.000000,5
042025081204,6,3713,0.1139,0.316580,3
042025081205,1,5096,0.6564,1.000000,1
042025081205,2,3444,0.0430,0.065494,6
042025081205,3,5038,0.1663,0.253302,3
042025081205,4,5133,0.0733,0.111682,2
042025081205,5,3502,0.0531,0.080905,4
