race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
042025082010,6,4702,0.0431,0.111226,5
042025082011,1,4688,0.6545,1.000000,1
042025082011,2,4769,0.1099,0.167928,2
042025082011,3,4505,0.1256,0.191870,3
042025082011,4,5135,0.0567,0.086688,6
042025082011,5,5133,0.0305,0.046576,4
042025082011,6,4286,0.0228,0.034834,5
042025082012,1,3792,0.4762,1.000000,1
042025082012,2,3940,0.1725,0.362190,4
042025082012,3,4759,0.1560,0.327476,3
042025082012,4,5044,0.0932,0.195649,2
042025082012,5,4825,0.0868,0.182254,5
042025082012,6,4104,0.0153,0.032189,6
042025082101,1,4895,0.3874,1.000000,1
042025082101,2,3880,0.0971,0.250602,3
042025082101,3,3385,0.1960,0.505822,2
042025082101,4,4863,0.1647,0.425026,6
042025082101,5,4560,0.1288,0.332484,4
042025082101,6,3859,0.0260,0.067103,5
042025082102,1,2538,0.1417,0.269119,3
042025082102,2,3808,0.1095,0.207992,5
042025082102,3,4825,0.5265,1.000000,1
042025082102,4,4891,0.1442,0.273956,4
042025082102,5,4883,0.0751,0.142555,2
042025082102,6,4854,0.0029,0.005591,6
042025082103,1,4944,0.3967,1.000000,1
042025082103,2,3377,0.1065,0.268506,5
042025082103,3,5047,0.1096,0.276404,2
042025082103,4,3596,0.1439,0.362814,4
042025082103,5,4128,0.0753,0.189751,6
042025082103,6,4759,0.1679,0.423357,3
042025082104,1,5135,0.4251,1.000000,2
042025082104,2,4103,0.0610,0.143563,4
042025082104,3,3072,0.0823,0.193482,5
042025082104,4,4608,0.2648,0.622799,1
042025082104,5,3940,0.1632,0.383906,3
042025082104,6,5415,0.0036,0.008515,6
042025082105,1,4104,0.3021,0.862505,1
042025082105,2,4297,0.3502,1.000000,2
042025082105,3,4676,0.0808,0.230726,4
042025082105,4,5133,0.0991,0.283018,3
042025082105,5,3656,0.0483,0.137961,5
042025082105,6,4939,0.1194,0.341060,6
042025082106,1,3467,0.1870,0.479826,4
042025082106,2,4286,0.1911,0.490421,2
042025082106,3,4702,0.3897,1.000000,1
042025082106,4,5035,0.1135,0.291154,3
042025082106,5,4895,0.0515,0.132087,5
042025082106,6,3800,0.0673,0.172582,6
042025082107,1,3385,0.6123,1.000000,1
042025082107,2,4854,0.0093,0.015255,2
042025082107,3,4169,0.0826,0.134890,5
042025082107,4,4883,0.1270,0.207343,4
042025082107,5,4505,0.1600,0.261284,3
042025082107,6,4940,0.0088,0.014327,6
042025082108,1,3377,0.3483,1.000000,4
042025082108,2,3859,0.1650,0.473535,1
042025082108,3,3505,0.2594,0.744649,5
042025082108,4,3880,0.1275,0.365988,2
042025082108,5,3808,0.0718,0.206221,6
042025082108,6,3207,0.0280,0.080349,3
042025082109,1,4560,0.7445,1.000000,1
042025082109,2,3072,0.0928,0.124612,2
042025082109,3,4944,0.0755,0.101362,4
042025082109,4,2538,0.0330,0.044307,6
042025082109,5,4103,0.0288,0.038716,3
042025082109,6,4128,0.0254,0.034123,5
042025082110,1,4759,0.5354,1.000000,1
042025082110,2,3940,0.1618,0.302170,
042025082110,3,5133,0.0584,0.109099,3
042025082110,4,4825,0.1428,0.266748,5
042025082110,5,4297,0.0851,0.158921,2
042025082110,6,5135,0.0164,0.030660,4
042025082111,1,4939,0.6332,1.000000,1
042025082111,2,4505,0.1167,0.184311,3
042025082111,3,4608,0.0897,0.141721,2
042025082111,4,4702,0.1188,0.187670,4
042025082111,5,4286,0.0306,0.048377,5
042025082111,6,4104,0.0109,0.017241,6
042025082112,1,3792,0.5032,1.000000,2
042025082112,2,4688,0.2055,0.408373,3
042025082112,3,4758,0.0983,0.195443,5
042025082112,4,3966,0.1154,0.229284,1
042025082112,5,4769,0.0532,0.105640,4
042025082112,6,5044,0.0245,0.048629,6
042025082501,1,4358,0.3146,1.000000,6
042025082501,2,4664,0.0924,0.293872,2
042025082501,3,5150,0.2140,0.680160,1
042025082501,4,4653,0.3093,0.983365,3
042025082501,5,4465,0.0440,0.139768,5
042025082501,6,3589,0.0257,0.081824,4
042025082502,1,4391,0.8567,1.000000,1
042025082502,2,4327,0.0455,0.053084,4
042025082502,3,3583,0.0252,0.029417,6
042025082502,4,3653,0.0400,0.046643,3
042025082502,5,3293,0.0143,0.016748,5
042025082502,6,4892,0.0183,0.021364,2
042025082503,1,3891,0.1779,0.525322,5
042025082503,2,5028,0.3236,0.955653,4
042025082503,3,4209,0.0852,0.251655,2
042025082503,4,4794,0.3387,1.000000,3
042025082503,5,3629,0.0648,0.191485,1
042025082503,6,3313,0.0097,0.028746,6
042025082504,1,4555,0.2358,0.689552,1
042025082504,2,4043,0.2948,0.862180,2
042025082504,3,3422,0.3419,1.000000,4
042025082504,4,3569,0.0542,0.158447,6
042025082504,5,3497,0.0414,0.121157,3
042025082504,6,3885,0.0319,0.093328,5
042025082505,1,4495,0.3677,0.921295,4
042025082505,2,4096,0.3991,1.000000,2
042025082505,3,5331,0.0248,0.062092,6
042025082505,4,4131,0.1140,0.285670,1
042025082505,5,5318,0.0122,0.030532,5
042025082505,6,4357,0.0822,0.206074,3
042025082506,1,4635,0.3742,1.000000,2
042025082506,2,5239,0.1784,0.476585,1
042025082506,3,3268,0.1072,0.286550,4
042025082506,4,4664,0.0826,0.220701,5
042025082506,5,3256,0.2341,0.625502,6
042025082506,6,4186,0.0235,0.062786,3
042025082507,1,4538,0.4143,1.000000,6
042025082507,2,3577,0.1181,0.284996,2
042025082507,3,4762,0.3499,0.844727,1
042025082507,4,4327,0.0377,0.090998,4
042025082507,5,5150,0.0665,0.160459,3
042025082507,6,3605,0.0136,0.032779,5
042025082508,1,4209,0.4680,1.000000,1
042025082508,2,3583,0.0544,0.116151,3
042025082508,3,4693,0.0942,0.201195,2
042025082508,4,4460,0.3154,0.673852,6
042025082508,5,4358,0.0457,0.097583,5
042025082508,6,3950,0.0224,0.047895,4
042025082509,1,3629,0.4828,1.000000,3
042025082509,2,4465,0.0619,0.128211,5
042025082509,3,4892,0.0911,0.188710,1
042025082509,4,3572,0.1031,0.213499,6
042025082509,5,4043,0.1565,0.324188,4
042025082509,6,4377,0.1046,0.216768,2
042025082510,1,4653,0.6080,1.000000,1
042025082510,2,4131,0.1348,0.221734,6
042025082510,3,3293,0.0320,0.052581,5
042025082510,4,4555,0.0608,0.099978,4
042025082510,5,4210,0.0668,0.109924,3
042025082510,6,4794,0.0977,0.160651,2
042025082511,1,4096,0.8103,1.000000,2
042025082511,2,3891,0.0287,0.035461,1
042025082511,3,5239,0.0514,0.063420,5
042025082511,4,3885,0.0558,0.068877,3
042025082511,5,3653,0.0169,0.020911,4
042025082511,6,4754,0.0368,0.045466,6
042025082512,1,4762,0.6058,1.000000,1
042025082512,2,3422,0.1077,0.177712,5
042025082512,3,4357,0.1151,0.190082,2
042025082512,4,3256,0.0840,0.138623,3
042025082512,5,4391,0.0568,0.093795,4
042025082512,6,5028,0.0306,0.050563,6
042025082601,1,3268,0.2793,0.548707,2
042025082601,2,5331,0.0387,0.076002,6
042025082601,3,4794,0.5091,1.000000,1
042025082601,4,3605,0.0797,0.156631,3
042025082601,5,3572,0.0696,0.136754,5
042025082601,6,3569,0.0236,0.046284,4
042025082602,1,3256,0.7495,1.000000,1
042025082602,2,3950,0.0578,0.077072,3
042025082602,3,3313,0.0289,0.038547,4
042025082602,4,4495,0.0827,0.110302,2
042025082602,5,3577,0.0608,0.081165,5
042025082602,6,3497,0.0203,0.027098,6
042025082603,1,4186,0.1449,0.404709,5
042025082603,2,4460,0.2492,0.696123,2
042025082603,3,3589,0.0537,0.149856,6
042025082603,4,5028,0.3580,1.000000,3
042025082603,5,4377,0.1747,0.487912,1
042025082603,6,3653,0.0195,0.054482,4
042025082604,1,4664,0.1846,0.628457,3
042025082604,2,4754,0.2937,1.000000,4
042025082604,3,4538,0.1780,0.606056,6
042025082604,4,4043,0.2903,0.988600,1
042025082604,5,4693,0.0403,0.137203,2
042025082604,6,3293,0.0131,0.044634,5
042025082605,1,4892,0.4411,1.000000,3
042025082605,2,4210,0.2425,0.549754,4
042025082605,3,4358,0.1006,0.227979,6
042025082605,4,5318,0.0438,0.099396,5
042025082605,5,3891,0.0403,0.091453,2
042025082605,6,3422,0.1316,0.298294,1
042025082606,1,5331,0.1533,0.468199,5
042025082606,2,4653,0.3274,1.000000,1
042025082606,3,3885,0.1538,0.469678,4
042025082606,4,3629,0.1794,0.548068,2
042025082606,5,4635,0.0529,0.161429,6
042025082606,6,4391,0.1332,0.406947,3
042025082607,1,4327,0.2991,1.000000,1
042025082607,2,4555,0.1612,0.539018,3
042025082607,3,4465,0.0928,0.310454,4
042025082607,4,3950,0.1068,0.357079,6
042025082607,5,4357,0.2889,0.966156,2
042025082607,6,5239,0.0511,0.170985,5
042025082608,1,4131,0.4367,0.966320,3
042025082608,2,3313,0.0339,0.075060,2
042025082608,3,4186,0.0398,0.088079,5
042025082608,4,4762,0.4520,1.000000,
042025082608,5,3569,0.0282,0.062490,1
042025082608,6,3583,0.0093,0.020580,4
042025082609,1,5150,0.4258,1.000000,1
042025082609,2,3497,0.0722,0.169490,5
042025082609,3,5028,0.2361,0.554588,6
042025082609,4,4693,0.0492,0.115648,4
042025082609,5,4096,0.1925,0.452021,2
042025082609,6,3572,0.0242,0.056772,3
042025082610,1,4043,0.6721,1.000000,1
042025082610,2,3589,0.0381,0.056684,4
042025082610,3,3256,0.1843,0.274166,2
042025082610,4,4209,0.0592,0.088053,3
042025082610,5,3605,0.0216,0.032113,6
042025082610,6,4210,0.0248,0.036965,5
042025082611,1,4460,0.5685,1.000000,1
042025082611,2,4538,0.1140,0.200473,6
042025082611,3,4653,0.1497,0.263286,2
042025082611,4,3268,0.0403,0.070892,4
042025082611,5,3422,0.1041,0.183183,3
042025082611,6,4495,0.0234,0.041195,5
042025082612,1,4357,0.4971,1.000000,2
042025082612,2,4794,0.2423,0.487508,3
042025082612,3,3577,0.0656,0.131893,5
042025082612,4,4377,0.1324,0.266290,1
042025082612,5,4754,0.0531,0.106771,4
042025082612,6,4635,0.0095,0.019134,6
042025082701,1,3653,0.2595,0.590532,1
042025082701,2,3629,0.1845,0.419953,2
042025082701,3,5318,0.0329,0.074939,6
042025082701,4,4096,0.4394,1.000000,5
042025082701,5,4892,0.0581,0.132294,3
042025082701,6,4693,0.0254,0.057912,4
042025082702,1,5028,0.8147,1.000000,1
042025082702,2,3569,0.0480,0.058875,5
042025082702,3,4495,0.0800,0.098241,2
042025082702,4,3293,0.0259,0.031789,3
042025082702,5,4327,0.0208,0.025544,4
042025082702,6,3891,0.0106,0.012962,6
042025082703,1,3577,0.4602,1.000000,1
042025082703,2,4460,0.2236,0.485870,2
042025082703,3,4131,0.1628,0.353693,4
042025082703,4,5239,0.0834,0.181164,3
042025082703,5,3885,0.0523,0.113689,5
042025082703,6,4358,0.0178,0.038754,6
042025082704,1,3497,0.3628,1.000000,1
042025082704,2,5150,0.1911,0.526865,3
042025082704,3,4555,0.0939,0.258799,2
042025082704,4,4210,0.1337,0.368471,6
042025082704,5,4664,0.0313,0.086151,5
042025082704,6,4762,0.1873,0.516405,4
042025082705,1,3605,0.1957,0.559985,4
042025082705,2,4209,0.1069,0.305861,1
042025082705,3,4377,0.3494,1.000000,3
042025082705,4,4391,0.3023,0.865096,2
042025082705,5,4186,0.0257,0.073642,6
042025082705,6,3268,0.0201,0.057573,5
042025082706,1,3313,0.1436,0.397992,5
042025082706,2,3572,0.1411,0.390867,3
042025082706,3,4754,0.3056,0.846789,2
042025082706,4,3422,0.3609,1.000000,1
042025082706,5,3950,0.0377,0.104369,4
042025082706,6,5331,0.0111,0.030696,6
042025082707,1,4465,0.2425,0.647112,6
042025082707,2,4043,0.3748,1.000000,4
042025082707,3,3629,0.1661,0.443118,2
042025082707,4,3583,0.0392,0.104627,5
042025082707,5,4495,0.0796,0.212344,1
042025082707,6,3256,0.0979,0.261155,3
042025082708,1,3885,0.4392,1.000000,1
042025082708,2,4635,0.0925,0.210536,6
042025082708,3,3569,0.0814,0.185425,3
042025082708,4,4357,0.3446,0.784562,2
042025082708,5,3589,0.0327,0.074463,4
042025082708,6,5318,0.0096,0.021905,5
042025082709,1,5239,0.3652,1.000000,1
042025082709,2,3653,0.0801,0.219271,4
042025082709,3,4664,0.0648,0.177461,5
042025082709,4,4653,0.2389,0.654131,2
042025082709,5,5028,0.1912,0.523416,3
042025082709,6,4538,0.0598,0.163781,6
042025082710,1,4794,0.8146,1.000000,1
042025082710,2,4693,0.0395,0.048470,5
042025082710,3,4210,0.0645,0.079244,3
042025082710,4,3891,0.0242,0.029748,6
042025082710,5,4131,0.0421,0.051686,2
042025082710,6,4209,0.0151,0.018491,4
042025082711,1,4754,0.5470,1.000000,6
042025082711,2,4391,0.2481,0.453638,2
042025082711,3,4327,0.0378,0.069015,1
042025082711,4,4892,0.0559,0.102148,3
042025082711,5,4460,0.0804,0.147013,5
042025082711,6,5150,0.0308,0.056378,4
042025082712,1,3422,0.5387,1.000000,6
042025082712,2,4377,0.1729,0.321028,3
042025082712,3,4043,0.1416,0.262889,1
042025082712,4,3577,0.0711,0.131987,2
042025082712,5,4555,0.0216,0.040129,4
042025082712,6,4096,0.0541,0.100360,5
042025082801,1,3589,0.4356,1.000000,6
042025082801,2,3293,0.0915,0.210159,3
042025082801,3,3605,0.1312,0.301243,4
042025082801,4,4538,0.2842,0.652428,1
042025082801,5,3583,0.0418,0.095853,2
042025082801,6,5318,0.0157,0.036070,5
042025082802,1,4357,0.8245,1.000000,1
042025082802,2,4358,0.0541,0.065624,4
042025082802,3,3497,0.0640,0.077597,2
042025082802,4,4465,0.0353,0.042837,3
042025082802,5,5331,0.0120,0.014511,6
042025082802,6,4186,0.0102,0.012331,5
042025082803,1,3950,0.1561,0.520127,1
042025082803,2,4391,0.2870,0.956165,3
042025082803,3,4754,0.2161,0.719832,2
042025082803,4,4794,0.3002,1.000000,5
042025082803,5,3268,0.0276,0.091854,4
042025082803,6,4664,0.0130,0.043342,6
042025082804,1,3569,0.2003,0.535251,5
042025082804,2,4096,0.3742,1.000000,1
042025082804,3,5150,0.1467,0.391941,4
042025082804,4,3629,0.1216,0.324964,2
042025082804,5,4460,0.1116,0.298189,3
042025082804,6,3577,0.0457,0.122221,6
042025082805,1,4693,0.2109,0.672813,5
042025082805,2,4892,0.0968,0.308619,6
042025082805,3,3572,0.1091,0.347871,4
042025082805,4,4377,0.3135,1.000000,1
042025082805,5,4653,0.1118,0.356512,2
042025082805,6,4762,0.1580,0.504001,3
042025082806,1,3583,0.2472,0.986854,2
042025082806,2,3885,0.2505,1.000000,3
042025082806,3,4209,0.2098,0.837572,1
042025082806,4,5331,0.0534,0.213094,6
042025082806,5,3313,0.0439,0.175103,5
042025082806,6,4043,0.1953,0.779681,4
042025082807,1,3293,0.2042,0.419997,5
042025082807,2,3256,0.4863,1.000000,1
042025082807,3,3891,0.0792,0.162926,3
042025082807,4,4358,0.1020,0.209773,6
042025082807,5,5239,0.0860,0.176812,2
042025082807,6,4555,0.0422,0.086869,4
042025082808,1,4210,0.4644,1.000000,5
042025082808,2,4186,0.0574,0.123618,3
042025082808,3,3950,0.0720,0.155103,2
042025082808,4,5028,0.3712,0.799461,1
042025082808,5,5318,0.0153,0.032936,4
042025082808,6,4327,0.0197,0.042327,6
042025082809,1,3422,0.6798,1.000000,3
042025082809,2,4495,0.0813,0.119629,2
042025082809,3,3653,0.0384,0.056466,4
042025082809,4,4754,0.1267,0.186369,
042025082809,5,4538,0.0474,0.069656,1
042025082809,6,3629,0.0265,0.038945,5
042025082810,1,3572,0.3499,0.940802,2
042025082810,2,3605,0.0683,0.183800,6
042025082810,3,4391,0.3719,1.000000,1
042025082810,4,5150,0.1360,0.365805,3
042025082810,5,4465,0.0294,0.079069,5
042025082810,6,4131,0.0445,0.119621,4
042025082811,1,4377,0.5877,1.000000,2
042025082811,2,4357,0.1623,0.276177,1
042025082811,3,4460,0.1186,0.201870,3
042025082811,4,3589,0.0226,0.038465,5
042025082811,5,4794,0.1033,0.175732,
042025082811,6,3313,0.0055,0.009337,4
042025082812,1,3256,0.5796,1.000000,1
042025082812,2,3268,0.0382,0.065858,4
042025082812,3,4096,0.2722,0.469632,2
042025082812,4,3497,0.0444,0.076519,6
042025082812,5,4209,0.0291,0.050154,3
042025082812,6,4653,0.0365,0.063048,5
042025082901,1,3497,0.4820,1.000000,1
042025082901,2,3891,0.0808,0.167652,3
042025082901,3,4538,0.2289,0.474765,2
042025082901,4,4327,0.0744,0.154317,5
042025082901,5,3577,0.1113,0.230868,6
042025082901,6,4465,0.0226,0.046943,4
042025082902,1,3293,0.2901,1.000000,3
042025082902,2,3653,0.1586,0.546810,1
042025082902,3,3589,0.1207,0.416004,2
042025082902,4,3950,0.1280,0.441305,5
042025082902,5,3569,0.0828,0.285301,6
042025082902,6,4391,0.2199,0.757998,4
042025082903,1,4131,0.4336,1.000000,1
042025082903,2,4693,0.0665,0.153338,5
042025082903,3,4495,0.1053,0.242756,2
042025082903,4,4096,0.3224,0.743414,3
042025082903,5,4210,0.0642,0.147956,4
042025082903,6,5331,0.0081,0.018743,6
042025082904,1,4555,0.2819,0.888071,3
042025082904,2,5028,0.3175,1.000000,2
042025082904,3,3885,0.1041,0.327905,6
042025082904,4,3268,0.0557,0.175406,5
042025082904,5,3256,0.1462,0.460652,4
042025082904,6,4377,0.0946,0.297880,1
042025082905,1,3605,0.2273,0.586290,1
042025082905,2,4892,0.1228,0.316739,4
042025082905,3,5150,0.1879,0.484678,3
042025082905,4,4043,0.3878,1.000000,2
042025082905,5,4209,0.0652,0.168127,5
042025082905,6,5318,0.0090,0.023120,6
042025082906,1,4460,0.6391,1.000000,5
042025082906,2,5239,0.0933,0.145918,1
042025082906,3,3497,0.0679,0.106232,3
042025082906,4,3629,0.1035,0.161997,4
042025082906,5,3891,0.0200,0.031317,6
042025082906,6,4357,0.0761,0.119131,2
042025082907,1,3583,0.1447,0.335488,3
042025082907,2,3577,0.1980,0.459146,5
042025082907,3,3422,0.4313,1.000000,1
042025082907,4,4186,0.0540,0.125109,6
042025082907,5,4653,0.1475,0.341901,2
042025082907,6,4358,0.0246,0.056994,4
042025082908,1,3569,0.3771,1.000000,1
042025082908,2,4210,0.2625,0.696183,4
042025082908,3,4327,0.1077,0.285665,6
042025082908,4,3313,0.0668,0.177210,5
042025082908,5,3653,0.0617,0.163769,3
042025082908,6,4754,0.1242,0.329319,2
042025082909,1,3885,0.4531,1.000000,3
042025082909,2,3268,0.0795,0.175510,1
042025082909,3,3950,0.0690,0.152292,
042025082909,4,4538,0.1713,0.378142,4
042025082909,5,4693,0.0427,0.094306,5
042025082909,6,4762,0.1843,0.406850,2
042025082910,1,4391,0.5785,1.000000,2
042025082910,2,4209,0.0532,0.091999,3
042025082910,3,4096,0.2172,0.375398,5
042025082910,4,5150,0.0621,0.107394,6
042025082910,5,5028,0.0766,0.132430,1
042025082910,6,4555,0.0124,0.021497,4
042025082911,1,4377,0.6226,1.000000,6
042025082911,2,3256,0.1780,0.285929,1
042025082911,3,3629,0.0785,0.126038,2
042025082911,4,4495,0.0580,0.093131,4
042025082911,5,4892,0.0268,0.043014,5
042025082911,6,4460,0.0361,0.058027,3
042025082912,1,4357,0.5307,1.000000,3
042025082912,2,4653,0.1155,0.217600,4
042025082912,3,4043,0.1493,0.281368,5
042025082912,4,3422,0.1606,0.302569,1
042025082912,5,5239,0.0247,0.046507,6
042025082912,6,4131,0.0193,0.036434,2
042025083001,1,4465,0.3393,1.000000,2
042025083001,2,4186,0.0941,0.277356,4
042025083001,3,4210,0.2272,0.669620,5
042025083001,4,4538,0.2765,0.814829,1
042025083001,5,3293,0.0419,0.123466,6
042025083001,6,3583,0.0210,0.061744,3
042025083002,1,5331,0.1254,0.224914,3
042025083002,2,4197,0.0694,0.124429,6
042025083002,3,4096,0.5574,1.000000,4
042025083002,4,3577,0.1856,0.332950,1
042025083002,5,3313,0.0277,0.049639,2
042025083002,6,3497,0.0346,0.062126,5
042025083003,1,3891,0.2736,0.956157,6
042025083003,2,5150,0.2635,0.920883,1
042025083003,3,3569,0.1088,0.380024,3
042025083003,4,5318,0.0362,0.126444,4
042025083003,5,4357,0.2862,1.000000,2
042025083003,6,3268,0.0317,0.110833,5
042025083004,1,4693,0.3767,1.000000,1
042025083004,2,4327,0.1162,0.308395,3
042025083004,3,4358,0.1166,0.309520,2
042025083004,4,4555,0.1429,0.379267,4
042025083004,5,4460,0.2144,0.569239,5
042025083004,6,3605,0.0333,0.088427,6
042025083005,1,3653,0.1854,0.612120,2
042025083005,2,4377,0.3029,1.000000,1
042025083005,3,4653,0.1777,0.586753,6
042025083005,4,4043,0.2467,0.814339,3
042025083005,5,4495,0.0602,0.198867,4
042025083005,6,3885,0.0271,0.089474,5
042025083006,1,5239,0.5593,1.000000,5
042025083006,2,3293,0.0740,0.132367,6
042025083006,3,4892,0.1720,0.307590,2
042025083006,4,4465,0.0800,0.143132,4
042025083006,5,4209,0.0858,0.153474,1
042025083006,6,3950,0.0288,0.051486,3
042025083007,1,4210,0.5613,1.000000,2
042025083007,2,3313,0.0639,0.113924,4
042025083007,3,5318,0.0362,0.064465,
042025083007,4,4197,0.0662,0.118024,3
042025083007,5,4186,0.0362,0.064556,5
042025083007,6,4762,0.2361,0.420718,1
042025083008,1,4358,0.3600,1.000000,1
042025083008,2,3577,0.2875,0.798542,3
042025083008,3,5331,0.0504,0.139892,2
042025083008,4,3569,0.1073,0.298105,5
042025083008,5,4693,0.0688,0.190971,6
042025083008,6,4754,0.1261,0.350210,4
042025083009,1,3268,0.3900,1.000000,3
042025083009,2,3497,0.1767,0.452988,2
042025083009,3,4538,0.2896,0.742609,1
042025083009,4,3583,0.0622,0.159588,4
042025083009,5,4327,0.0550,0.140969,5
042025083009,6,3891,0.0265,0.067845,6
042025083010,1,4209,0.3181,1.000000,2
042025083010,2,4460,0.2217,0.696779,1
042025083010,3,4043,0.2889,0.908314,5
042025083010,4,4892,0.0781,0.245517,3
042025083010,5,5150,0.0756,0.237807,6
042025083010,6,3653,0.0175,0.055134,4
042025083011,1,4357,0.5835,1.000000,1
042025083011,2,4495,0.0710,0.121665,2
042025083011,3,4555,0.0454,0.077748,6
042025083011,4,4096,0.1823,0.312372,4
042025083011,5,4377,0.1021,0.175032,5
042025083011,6,5239,0.0158,0.027085,3
042025083012,1,3256,0.5005,1.000000,2
042025083012,2,3422,0.1597,0.319148,1
042025083012,3,5028,0.1427,0.285134,4
042025083012,4,4391,0.1363,0.272361,3
042025083012,5,3629,0.0402,0.080305,5
042025083012,6,4131,0.0206,0.041090,6
052025081001,1,4465,0.2600,0.622920,1
052025081001,2,4186,0.1165,0.279132,3
052025081001,3,5359,0.0731,0.175085,6
052025081001,4,4430,0.4174,1.000000,5
052025081001,5,5411,0.0228,0.054701,4
052025081001,6,4911,0.1103,0.264172,2
052025081002,1,4274,0.2004,0.664135,1
052025081002,2,3306,0.1101,0.364849,4
052025081002,3,4813,0.1256,0.416192,3
052025081002,4,4906,0.3018,1.000000,2
052025081002,5,4134,0.2191,0.726152,5
052025081002,6,4779,0.0430,0.142554,6
052025081003,1,3293,0.1409,0.305096,3
052025081003,2,4145,0.0575,0.124582,1
052025081003,3,4230,0.4619,1.000000,2
052025081003,4,3313,0.0791,0.171275,5
052025081003,5,4928,0.2258,0.488882,4
052025081003,6,4641,0.0346,0.074942,6
052025081004,1,4281,0.3420,1.000000,1
052025081004,2,5023,0.1585,0.463247,3
052025081004,3,3517,0.2600,0.760144,5
052025081004,4,5292,0.0575,0.167984,4
052025081004,5,4421,0.0553,0.161598,6
052025081004,6,3641,0.1268,0.370593,2
052025081005,1,5186,0.0678,0.161002,1
052025081005,2,4875,0.1203,0.285763,5
052025081005,3,4075,0.4210,1.000000,3
052025081005,4,4575,0.2906,0.690264,4
052025081005,5,5331,0.0276,0.065606,6
052025081005,6,5066,0.0726,0.172499,2
052025081006,1,4540,0.2282,0.649123,2
052025081006,2,4059,0.1133,0.322435,3
052025081006,3,4535,0.3515,1.000000,1
